StockID,StockName,Exchange,Category_code,Category,Reference,ShareCapital,Total_Shares,MarketCapital,Chairman,DayTrade
1101,台泥,TSE,01,水泥工業,33.3,77500000000.0,7551000.0,253700000000.0,張安平,Yes
1101B,台泥乙特,TSE,01,水泥工業,48.0,,200000.0,9640000000.0,,No
1102,亞泥,TSE,01,水泥工業,45.6,35500000000.0,3547000.0,162300000000.0,徐旭東,Yes
1103,嘉泥,TSE,01,水泥工業,18.25,7900000000.0,790200.0,14600000000.0,張剛綸,Yes
1104,環泥,TSE,01,水泥工業,33.15,6730000000.0,673200.0,22300000000.0,博智投資股份有限公司,Yes
1108,幸福,TSE,01,水泥工業,17.0,4050000000.0,404700.0,6900000000.0,陳兩傳,Yes
1109,信大,TSE,01,水泥工業,19.9,3410000000.0,341200.0,6820000000.0,楊智雄,Yes
1110,東泥,TSE,01,水泥工業,20.3,5720000000.0,572000.0,11600000000.0,陳敏斷,Yes
1201,味全,TSE,02,食品工業,19.05,5060000000.0,506100.0,9690000000.0,陳宏裕,Yes
1203,味王,TSE,02,食品工業,50.4,2400000000.0,240000.0,12400000000.0,陳清福,Yes
1210,大成,TSE,02,食品工業,58.2,8950000000.0,894800.0,51500000000.0,韓家宇,Yes
1213,大飲,TSE,02,食品工業,7.22,566000000.0,56600.0,402000000.0,蘇芸樂,No
1215,卜蜂,TSE,02,食品工業,106.5,2950000000.0,294800.0,31400000000.0,鄭武樾,Yes
1216,統一,TSE,02,食品工業,79.1,56800000000.0,5682000.0,453400000000.0,羅智先,Yes
1217,愛之味,TSE,02,食品工業,12.3,4950000000.0,494500.0,6080000000.0,陳冠翰,Yes
1218,泰山,TSE,02,食品工業,22.1,5000000000.0,500000.0,11200000000.0,劉偉龍,Yes
1219,福壽,TSE,02,食品工業,19.05,3320000000.0,331700.0,6330000000.0,洪堯昆,Yes
1220,台榮,TSE,02,食品工業,16.0,1770000000.0,177100.0,2790000000.0,陳英凱,Yes
1225,福懋油,TSE,02,食品工業,68.5,2300000000.0,229600.0,16100000000.0,晉昇投資有限公司,Yes
1227,佳格,TSE,02,食品工業,40.3,9150000000.0,915100.0,37200000000.0,曹德風,Yes
1229,聯華,TSE,02,食品工業,67.5,15800000000.0,1584000.0,108200000000.0,苗豐強,Yes
1231,聯華食,TSE,02,食品工業,98.1,2470000000.0,246700.0,24300000000.0,李開源,Yes
1232,大統益,TSE,02,食品工業,145.0,1600000000.0,160000.0,23100000000.0,羅智先,Yes
1233,天仁,TSE,02,食品工業,34.0,906000000.0,90600.0,3100000000.0,李國麟,Yes
1234,黑松,TSE,02,食品工業,43.15,4020000000.0,401900.0,17500000000.0,張斌堂,Yes
1235,興泰,TSE,02,食品工業,84.1,1500000000.0,149700.0,12700000000.0,吳金泉,Yes
1236,宏亞,TSE,02,食品工業,24.1,867000000.0,86700.0,2100000000.0,張云綺,Yes
1240,茂生農經,OTC,33,農業科技,53.2,394000000.0,39400.0,2100000000.0,吳清德,Yes
1256,鮮活果汁-KY,TSE,02,食品工業,202.5,338000000.0,33800.0,6990000000.0,黃國晃,Yes
1259,安心,OTC,16,觀光餐旅,74.5,324000000.0,32400.0,2420000000.0,黃茂雄,Yes
1260,富味鄉,OES,02,食品工業,27.05,1020000000.0,102100.0,2780000000.0,陳昶宏,No
1264,德麥,OTC,02,食品工業,310.0,371000000.0,37100.0,11500000000.0,林雪嬌,Yes
1268,漢來美食,OTC,16,觀光餐旅,166.0,422000000.0,42200.0,7050000000.0,賴宗成,Yes
1269,乾杯,OES,16,觀光餐旅,100.0,212000000.0,21200.0,2120000000.0,平出莊司,No
1271,晨暉生技,OES,22,生技醫療,116.05,594000000.0,59400.0,6830000000.0,盛保熙,No
1293,利統,OES,02,食品工業,28.85,171000000.0,17100.0,493000000.0,張天鴻,No
1294,漢田生技,OES,02,食品工業,226.06,194000000.0,19400.0,4520000000.0,李雨霖,No
1295,生合,OES,02,食品工業,69.93,307000000.0,30700.0,2150000000.0,楊連傳,No
1301,台塑,TSE,03,塑膠工業,68.1,63700000000.0,6366000.0,435400000000.0,林健男,Yes
1303,南亞,TSE,03,塑膠工業,56.8,79300000000.0,7931000.0,455200000000.0,吳嘉昭,Yes
1304,台聚,TSE,03,塑膠工業,16.2,11900000000.0,1189000.0,19400000000.0,吳亦圭,Yes
1305,華夏,TSE,03,塑膠工業,18.3,5810000000.0,581100.0,10600000000.0,吳亦圭,Yes
1307,三芳,TSE,03,塑膠工業,33.8,3980000000.0,397800.0,13400000000.0,林孟經,Yes
1308,亞聚,TSE,03,塑膠工業,18.65,5940000000.0,593700.0,11100000000.0,吳亦圭,Yes
1309,台達化,TSE,03,塑膠工業,15.7,3980000000.0,397600.0,6260000000.0,吳亦圭,Yes
1310,台苯,TSE,03,塑膠工業,14.0,5280000000.0,527900.0,7390000000.0,林文淵,Yes
1312,國喬,TSE,03,塑膠工業,14.85,11300000000.0,1107000.0,16400000000.0,邱德馨,Yes
1312A,國喬特,TSE,03,塑膠工業,24.25,,20000.0,485000000.0,,No
1313,聯成,TSE,03,塑膠工業,13.5,13600000000.0,1366000.0,18600000000.0,苗豐強,Yes
1314,中石化,TSE,03,塑膠工業,10.35,37800000000.0,3785000.0,39600000000.0,陳瑞隆,Yes
1315,達新,TSE,03,塑膠工業,71.3,991000000.0,99100.0,7100000000.0,吳子聰,Yes
1316,上曜,TSE,14,建材營造,18.85,3000000000.0,279100.0,5320000000.0,張祐銘,Yes
1319,東陽,TSE,12,汽車工業,115.5,5910000000.0,591500.0,66200000000.0,吳永茂,Yes
1321,大洋,TSE,03,塑膠工業,40.05,2270000000.0,227200.0,9180000000.0,陳欽明,Yes
1323,永裕,TSE,03,塑膠工業,31.15,913000000.0,91300.0,2850000000.0,王威程,Yes
1324,地球,TSE,03,塑膠工業,14.4,751000000.0,75100.0,1080000000.0,張德照,Yes
1325,恆大,TSE,03,塑膠工業,27.9,853000000.0,85300.0,2380000000.0,黃美慧,Yes
1326,台化,TSE,03,塑膠工業,56.4,58600000000.0,5861000.0,334100000000.0,洪福源,Yes
1336,台翰,OTC,28,電子零組件,20.05,783000000.0,78300.0,1590000000.0,蔡鎮隆,Yes
1337,再生-KY,TSE,03,塑膠工業,7.4,2690000000.0,269000.0,2010000000.0,丁金山,Yes
1338,廣華-KY,TSE,12,汽車工業,34.05,838000000.0,83800.0,2850000000.0,余澤民,Yes
1339,昭輝,TSE,12,汽車工業,72.4,741000000.0,74100.0,5400000000.0,禾翰投資股份有限公司,Yes
1340,勝悅-KY,TSE,03,塑膠工業,10.0,1530000000.0,152900.0,1540000000.0,莊國清,Yes
1341,富林-KY,TSE,03,塑膠工業,68.6,529000000.0,51400.0,3590000000.0,王源林,No
1342,八貫,TSE,20,其他,115.5,713000000.0,71300.0,8280000000.0,劉宗熹,Yes
1343,旭東環保,OES,35,綠能環保,66.67,327000000.0,32800.0,2180000000.0,董基旭,No
1402,遠東新,TSE,04,紡織工業,34.35,53500000000.0,5353000.0,188400000000.0,徐旭東,Yes
1409,新纖,TSE,04,紡織工業,16.6,16200000000.0,1618000.0,27300000000.0,吳東昇,Yes
1410,南染,TSE,04,紡織工業,38.15,630000000.0,63000.0,2410000000.0,何 鈞,Yes
1413,宏洲,TSE,04,紡織工業,9.87,1320000000.0,132100.0,1350000000.0,詹正田,No
1414,東和,TSE,04,紡織工業,19.75,2200000000.0,220000.0,4330000000.0,蔡淑櫻,Yes
1416,廣豐,TSE,20,其他,13.15,1850000000.0,185300.0,2490000000.0,賀錫敬,Yes
1417,嘉裕,TSE,04,紡織工業,11.45,1900000000.0,189900.0,2170000000.0,黃得超,Yes
1418,東華,TSE,04,紡織工業,31.5,568000000.0,56800.0,1710000000.0,林壯儒,Yes
1419,新紡,TSE,04,紡織工業,47.65,3000000000.0,300000.0,14700000000.0,吳昕恩,Yes
1423,利華,TSE,04,紡織工業,34.75,996000000.0,99600.0,3470000000.0,應柔爾,Yes
1432,大魯閣,TSE,37,運動休閒,17.95,900000000.0,90000.0,1620000000.0,林曼麗,No
1434,福懋,TSE,04,紡織工業,23.65,16800000000.0,1685000.0,40300000000.0,王文淵,Yes
1435,中福,TSE,20,其他,49.0,1400000000.0,139800.0,7130000000.0,陳建,No
1436,華友聯,TSE,14,建材營造,132.0,997000000.0,97200.0,13400000000.0,陸炤廷,Yes
1437,勤益控,TSE,20,其他,36.25,2030000000.0,203400.0,7320000000.0,顧立楷,Yes
1438,三地開發,TSE,14,建材營造,52.2,912000000.0,91200.0,4930000000.0,鍾育霖,Yes
1439,雋揚,TSE,14,建材營造,28.1,920000000.0,92000.0,2620000000.0,侯嘉騏,Yes
1440,南紡,TSE,04,紡織工業,17.0,16600000000.0,1657000.0,29200000000.0,侯博明,Yes
1441,大東,TSE,04,紡織工業,13.4,694000000.0,69400.0,930000000.0,陳修忠,No
1442,名軒,TSE,14,建材營造,56.9,3660000000.0,366200.0,22000000000.0,吳泓瑩,Yes
1443,立益物流,TSE,20,其他,32.0,1350000000.0,135300.0,4390000000.0,蘇東榮,Yes
1444,力麗,TSE,04,紡織工業,9.85,9960000000.0,995600.0,10100000000.0,郭紹儀,Yes
1445,大宇,TSE,04,紡織工業,22.8,1310000000.0,130700.0,2970000000.0,陳曜銘,Yes
1446,宏和,TSE,04,紡織工業,48.7,1380000000.0,137700.0,6910000000.0,黃大功,Yes
1447,力鵬,TSE,04,紡織工業,8.84,9100000000.0,910100.0,8380000000.0,郭紹儀,Yes
1449,佳和,TSE,04,紡織工業,17.9,852000000.0,85000.0,1560000000.0,翁偉翔,Yes
1451,年興,TSE,04,紡織工業,20.65,2060000000.0,206200.0,4270000000.0,陳威翰,Yes
1452,宏益,TSE,04,紡織工業,17.15,1330000000.0,132600.0,2270000000.0,施振榮,Yes
1453,大將,TSE,14,建材營造,22.7,1070000000.0,106700.0,2660000000.0,葉義雄,Yes
1454,台富,TSE,04,紡織工業,16.05,1300000000.0,129800.0,2150000000.0,莊燿銘,Yes
1455,集盛,TSE,04,紡織工業,13.85,5320000000.0,531700.0,8000000000.0,葉守焞,Yes
1456,怡華,TSE,14,建材營造,20.3,937000000.0,93700.0,1910000000.0,黃士豪,Yes
1457,宜進,TSE,04,紡織工業,21.85,3020000000.0,301600.0,6500000000.0,詹正田,Yes
1459,聯發,TSE,04,紡織工業,11.25,3590000000.0,358600.0,4000000000.0,葉清澤,No
1460,宏遠,TSE,04,紡織工業,8.06,6950000000.0,694600.0,5850000000.0,席家宜,No
1463,強盛,TSE,04,紡織工業,19.7,1730000000.0,173300.0,3470000000.0,陳壬發,Yes
1464,得力,TSE,04,紡織工業,14.4,4080000000.0,407600.0,5910000000.0,葉家銘,Yes
1465,偉全,TSE,04,紡織工業,15.75,1040000000.0,103600.0,1640000000.0,陳建柱,Yes
1466,聚隆,TSE,04,紡織工業,13.0,1110000000.0,111200.0,1430000000.0,周文東,Yes
1467,南緯,TSE,04,紡織工業,11.85,2340000000.0,233600.0,2790000000.0,林瑞岳,Yes
1468,昶和,TSE,04,紡織工業,13.45,1600000000.0,160400.0,2230000000.0,陳明澤,No
1470,大統新創,TSE,04,紡織工業,19.95,858000000.0,85800.0,1720000000.0,葉泉發,Yes
1471,首利,TSE,28,電子零組件,14.9,1500000000.0,150400.0,2270000000.0,鄭傑,No
1472,三洋實業,TSE,14,建材營造,78.6,425000000.0,42500.0,3320000000.0,蔣玉蓮,Yes
1473,台南,TSE,04,紡織工業,40.1,1460000000.0,146200.0,5840000000.0,楊青(山夆),Yes
1474,弘裕,TSE,04,紡織工業,14.0,1300000000.0,129900.0,1900000000.0,葉明洲,Yes
1475,業旺,TSE,04,紡織工業,59.0,660000000.0,66000.0,3940000000.0,陳清土,Yes
1476,儒鴻,TSE,04,紡織工業,490.0,2740000000.0,274400.0,133800000000.0,洪鎮海,Yes
1477,聚陽,TSE,04,紡織工業,373.5,2420000000.0,241900.0,90000000000.0,周理平,Yes
1480,東盟開發,OES,10,鋼鐵工業,11.75,4160000000.0,416100.0,4870000000.0,黃忠誠,No
1503,士電,TSE,05,電機機械,259.0,5210000000.0,521000.0,133900000000.0,許育瑞,Yes
1504,東元,TSE,05,電機機械,54.4,21400000000.0,2139000.0,116600000000.0,邱純枝,Yes
1506,正道,TSE,05,電機機械,16.3,3000000000.0,300100.0,4910000000.0,謝麗雲,No
1512,瑞利,TSE,12,汽車工業,10.0,982000000.0,98200.0,982000000.0,吳明燦,No
1513,中興電,TSE,05,電機機械,168.0,5030000000.0,503100.0,85000000000.0,江馥年,Yes
1514,亞力,TSE,05,電機機械,119.0,2530000000.0,246900.0,28300000000.0,宋和業,Yes
1515,力山,TSE,05,電機機械,46.5,1810000000.0,181500.0,8490000000.0,王冠祥,Yes
1516,川飛,TSE,20,其他,19.9,388000000.0,38800.0,771000000.0,謝縈俞,Yes
1517,利奇,TSE,05,電機機械,16.4,2260000000.0,225700.0,3740000000.0,林育新,Yes
1519,華城,TSE,05,電機機械,755.0,2610000000.0,261100.0,192900000000.0,許邦福,Yes
1521,大億,TSE,12,汽車工業,40.0,762000000.0,76200.0,3040000000.0,吳俊億,Yes
1522,堤維西,TSE,12,汽車工業,63.9,3430000000.0,312900.0,19800000000.0,吳國禎,Yes
1522A,堤維西甲特,TSE,12,汽車工業,45.8,,30000.0,1370000000.0,,No
1524,耿鼎,TSE,12,汽車工業,35.9,1650000000.0,165300.0,5850000000.0,李茂源,Yes
1525,江申,TSE,12,汽車工業,70.7,734000000.0,73400.0,5210000000.0,陳昭文,Yes
1526,日馳,TSE,05,電機機械,34.5,600000000.0,60000.0,2050000000.0,徐義雄,Yes
1527,鑽全,TSE,05,電機機械,43.0,1390000000.0,138600.0,6040000000.0,賴伯彥,Yes
1528,恩德,TSE,05,電機機械,12.3,1910000000.0,191300.0,2340000000.0,廖文嘉,Yes
1529,樂事綠能,TSE,05,電機機械,34.6,1510000000.0,150600.0,5130000000.0,陳介仁,Yes
1530,亞崴,TSE,05,電機機械,32.3,966000000.0,96600.0,3150000000.0,楊德華,Yes
1531,高林股,TSE,05,電機機械,13.65,1840000000.0,183600.0,2530000000.0,林陳雅子,Yes
1532,勤美,TSE,05,電機機械,50.7,3790000000.0,376100.0,19400000000.0,林廷芳,Yes
1533,車王電,TSE,12,汽車工業,47.85,985000000.0,98500.0,4750000000.0,蔡裕慶,Yes
1535,中宇,TSE,05,電機機械,71.0,1240000000.0,123700.0,8700000000.0,謝英斌,Yes
1536,和大,TSE,12,汽車工業,53.2,2800000000.0,279500.0,14800000000.0,沈國榮,Yes
1537,廣隆,TSE,05,電機機械,143.0,821000000.0,82100.0,11700000000.0,李瑞勳,Yes
1538,正峰,TSE,05,電機機械,15.5,538000000.0,53800.0,845000000.0,陳碩璨,No
1539,巨庭,TSE,05,電機機械,23.5,654000000.0,65400.0,1560000000.0,莊博彥,Yes
1540,喬福,TSE,05,電機機械,20.25,855000000.0,85500.0,1750000000.0,林聖明,Yes
1541,錩泰,TSE,05,電機機械,32.1,788000000.0,78800.0,2540000000.0,張經金,Yes
1558,伸興,TSE,05,電機機械,101.0,665000000.0,66500.0,6790000000.0,林志誠,Yes
1560,中砂,TSE,05,電機機械,241.5,1450000000.0,144100.0,34900000000.0,林伯全,Yes
1563,巧新,TSE,12,汽車工業,82.0,2140000000.0,237800.0,19500000000.0,黃聰榮,No
1565,精華,OTC,22,生技醫療,190.5,504000000.0,50400.0,9530000000.0,陳明賢,Yes
1568,倉佑,TSE,12,汽車工業,31.5,1030000000.0,103100.0,3230000000.0,蘇祈澤,Yes
1569,濱川,OTC,25,電腦及週邊設備業,23.7,1210000000.0,121400.0,2900000000.0,蕭欽銘,Yes
1570,力肯,OTC,05,電機機械,28.45,515000000.0,51500.0,1480000000.0,溫銘漢,Yes
1580,新麥,OTC,05,電機機械,159.0,502000000.0,50200.0,7990000000.0,謝順和,Yes
1582,信錦,TSE,28,電子零組件,95.6,1410000000.0,123700.0,11600000000.0,陳秋郎,Yes
1583,程泰,TSE,05,電機機械,73.5,1100000000.0,110400.0,8110000000.0,楊德華,Yes
1584,精剛,OTC,20,其他,35.15,1920000000.0,192500.0,6710000000.0,王炯棻,Yes
1585,鎧鉅,OES,28,電子零組件,8.97,540000000.0,54000.0,496000000.0,林柄達,No
1586,和勤,OTC,05,電機機械,31.2,863000000.0,86300.0,2680000000.0,黃亦翔,Yes
1587,吉茂,TSE,12,汽車工業,70.1,686000000.0,68600.0,5290000000.0,劉彥狄,Yes
1589,永冠-KY,TSE,05,電機機械,46.05,1180000000.0,118100.0,5520000000.0,張賢銘,Yes
1590,亞德客-KY,TSE,05,電機機械,1180.0,2000000000.0,200000.0,232000000000.0,王世忠,Yes
1591,駿吉-KY,OTC,05,電機機械,80.6,348000000.0,34800.0,2650000000.0,睿智金融科技股份有限公司,Yes
1593,祺驊,OTC,37,運動休閒,44.9,398000000.0,39800.0,1780000000.0,李佳蓉,Yes
1594,日高,OES,05,電機機械,8.12,332000000.0,33200.0,278000000.0,陳鴻文,No
1595,川寶,OTC,28,電子零組件,35.7,479000000.0,47900.0,1710000000.0,張鴻明,Yes
1597,直得,TSE,05,電機機械,66.0,893000000.0,89300.0,5890000000.0,陳麗芬,Yes
1598,岱宇,TSE,37,運動休閒,32.95,1600000000.0,159600.0,5320000000.0,林佑穎,Yes
1599,宏佳騰,OTC,05,電機機械,31.65,745000000.0,74500.0,2360000000.0,鍾杰霖,Yes
1603,華電,TSE,06,電器電纜,42.9,1920000000.0,191700.0,8280000000.0,陳昭蓉,Yes
1604,聲寶,TSE,06,電器電纜,29.8,3840000000.0,384200.0,11500000000.0,財團法人陳茂榜工商發展基金會,Yes
1605,華新,TSE,06,電器電纜,35.8,40300000000.0,4031000.0,145700000000.0,焦佑倫,Yes
1608,華榮,TSE,06,電器電纜,37.8,6330000000.0,632800.0,24400000000.0,王宏仁,Yes
1609,大亞,TSE,06,電器電纜,52.1,7370000000.0,736800.0,38400000000.0,沈尚弘,Yes
1611,中電,TSE,06,電器電纜,17.5,3230000000.0,322700.0,5660000000.0,廖銘輝,Yes
1612,宏泰,TSE,06,電器電纜,38.6,3160000000.0,316100.0,12300000000.0,久疆投資股份有限公司,Yes
1614,三洋電,TSE,06,電器電纜,47.1,2690000000.0,269100.0,12900000000.0,李文峰,Yes
1615,大山,TSE,06,電器電纜,66.8,1640000000.0,163700.0,11000000000.0,蘇文彬,Yes
1616,億泰,TSE,06,電器電纜,25.45,1940000000.0,194100.0,4860000000.0,王銀河,No
1617,榮星,TSE,06,電器電纜,23.9,1580000000.0,157700.0,3830000000.0,王東澤,Yes
1618,合機,TSE,06,電器電纜,52.0,1930000000.0,192700.0,10100000000.0,楊碧綺,Yes
1626,艾美特-KY,TSE,06,電器電纜,16.15,1530000000.0,152800.0,2450000000.0,史瑞斌,Yes
1701,中化,TSE,22,生技醫療,22.25,2980000000.0,298100.0,6620000000.0,王謝怡貞,Yes
1702,南僑,TSE,02,食品工業,65.8,2940000000.0,294100.0,19300000000.0,陳飛龍,Yes
1707,葡萄王,TSE,22,生技醫療,158.5,1480000000.0,148100.0,23600000000.0,曾盛麟,Yes
1708,東鹼,TSE,21,化學工業,34.65,2490000000.0,249000.0,8750000000.0,陳榮元,Yes
1709,和益,TSE,21,化學工業,20.0,4770000000.0,477000.0,9710000000.0,黃勝材,Yes
1710,東聯,TSE,21,化學工業,17.55,8860000000.0,885700.0,15600000000.0,徐旭東,Yes
1711,永光,TSE,21,化學工業,19.85,5480000000.0,547800.0,10800000000.0,陳建信,Yes
1712,興農,TSE,21,化學工業,41.7,4200000000.0,420500.0,17700000000.0,顏子芳,Yes
1713,國化,TSE,21,化學工業,48.9,1510000000.0,151000.0,7400000000.0,應柔爾,Yes
1714,和桐,TSE,21,化學工業,9.8,10200000000.0,1017000.0,10000000000.0,張立秋,Yes
1717,長興,TSE,21,化學工業,31.05,11800000000.0,1178000.0,37200000000.0,高國倫,Yes
1718,中纖,TSE,21,化學工業,8.04,16900000000.0,1686000.0,13700000000.0,王貴賢,Yes
1720,生達,TSE,22,生技醫療,68.0,1790000000.0,178700.0,12300000000.0,范滋庭,Yes
1721,三晃,TSE,21,化學工業,15.15,1850000000.0,184900.0,2770000000.0,黃亭棣,Yes
1722,台肥,TSE,21,化學工業,63.7,9800000000.0,980000.0,63100000000.0,李孫榮,Yes
1723,中碳,TSE,21,化學工業,113.0,2370000000.0,236900.0,26800000000.0,謝文榮,Yes
1725,元禎,TSE,21,化學工業,44.05,1820000000.0,181800.0,8180000000.0,許元禎,Yes
1726,永記,TSE,21,化學工業,81.0,1620000000.0,162000.0,13400000000.0,張德仁,Yes
1727,中華化,TSE,21,化學工業,29.1,1240000000.0,123900.0,3630000000.0,干文元,Yes
1730,花仙子,TSE,21,化學工業,55.9,632000000.0,63200.0,3530000000.0,蔡心心,Yes
1731,美吾華,TSE,22,生技醫療,25.1,1330000000.0,132900.0,3340000000.0,李成家,Yes
1732,毛寶,TSE,21,化學工業,28.75,424000000.0,42400.0,1220000000.0,吳瑞華,Yes
1733,五鼎,TSE,22,生技醫療,35.15,1000000000.0,100000.0,3540000000.0,沈燕士,OnlyBuy
1734,杏輝,TSE,22,生技醫療,36.4,1680000000.0,167700.0,6180000000.0,李志文,Yes
1735,日勝化,TSE,21,化學工業,17.45,994000000.0,99400.0,1740000000.0,何文杰,Yes
1736,喬山,TSE,37,運動休閒,91.2,3040000000.0,303600.0,29700000000.0,羅崑泉,Yes
1737,臺鹽,TSE,02,食品工業,34.3,2000000000.0,200000.0,6870000000.0,劉雅娟,Yes
1742,台蠟,OTC,21,化學工業,18.6,936000000.0,93600.0,1740000000.0,林哲印,Yes
1752,南光,TSE,22,生技醫療,46.15,1010000000.0,101000.0,4640000000.0,陳立賢,Yes
1760,寶齡富錦,TSE,22,生技醫療,95.7,857000000.0,85700.0,8270000000.0,張立秋,Yes
1762,中化生,TSE,22,生技醫療,46.1,776000000.0,77600.0,3560000000.0,王謝怡貞,Yes
1773,勝一,TSE,21,化學工業,170.0,2500000000.0,250000.0,42600000000.0,孫靜源,Yes
1776,展宇,TSE,21,化學工業,18.35,601000000.0,60100.0,1100000000.0,劉漢瀛,Yes
1777,生泰,OTC,22,生技醫療,88.4,446000000.0,44600.0,3960000000.0,蕭振明,Yes
1780,立弘,OES,22,生技醫療,17.62,958000000.0,95800.0,1700000000.0,楊正利,No
1781,合世,OTC,22,生技醫療,15.7,474000000.0,47400.0,775000000.0,楊國和,No
1783,和康生,TSE,22,生技醫療,43.2,890000000.0,88900.0,3840000000.0,林詠翔,Yes
1784,訊聯,OTC,22,生技醫療,66.7,496000000.0,49600.0,3290000000.0,蔡政憲,Yes
1785,光洋科,OTC,31,其他電子業,44.6,5960000000.0,596300.0,26800000000.0,黄啓峰,Yes
1786,科妍,TSE,22,生技醫療,98.2,677000000.0,67100.0,6630000000.0,韓開程,Yes
1788,杏昌,OTC,22,生技醫療,142.0,445000000.0,44500.0,6340000000.0,李忠良,Yes
1789,神隆,TSE,22,生技醫療,27.85,7910000000.0,790700.0,22200000000.0,羅智先,Yes
1795,美時,TSE,22,生技醫療,281.0,2650000000.0,265000.0,76000000000.0,Vilhelm Robert Wessman,Yes
1796,金穎生技,OTC,02,食品工業,55.9,415000000.0,41500.0,2370000000.0,張曉莉,Yes
1799,易威,OTC,22,生技醫療,74.5,1220000000.0,121900.0,9140000000.0,林翰飛,No
1802,台玻,TSE,08,玻璃陶瓷,17.15,29100000000.0,2908000.0,50200000000.0,林伯豐,Yes
1805,寶徠,TSE,14,建材營造,19.85,1000000000.0,100200.0,2010000000.0,林瑞山,No
1806,冠軍,TSE,08,玻璃陶瓷,10.65,3900000000.0,390400.0,4270000000.0,林榮德,Yes
1808,潤隆,TSE,14,建材營造,105.0,4510000000.0,451000.0,48300000000.0,邱秉澤,Yes
1809,中釉,TSE,08,玻璃陶瓷,23.15,1670000000.0,167000.0,3880000000.0,蔡憲龍,Yes
1810,和成,TSE,08,玻璃陶瓷,18.75,3020000000.0,302300.0,5710000000.0,邱立堅,Yes
1813,寶利徠,OTC,22,生技醫療,20.3,466000000.0,46600.0,954000000.0,宋一新,Yes
1815,富喬,OTC,28,電子零組件,19.25,4590000000.0,460900.0,8970000000.0,張元賓,Yes
1817,凱撒衛,TSE,08,玻璃陶瓷,39.35,726000000.0,72600.0,2870000000.0,蕭俊祥,Yes
1903,士紙,TSE,09,造紙工業,63.3,2600000000.0,260000.0,17000000000.0,臺實貿易股份有限公司,Yes
1904,正隆,TSE,09,造紙工業,28.85,11100000000.0,1108000.0,32100000000.0,鄭人銘,Yes
1905,華紙,TSE,09,造紙工業,22.6,11000000000.0,1103000.0,25100000000.0,黃鯤雄,Yes
1906,寶隆,TSE,09,造紙工業,16.5,1510000000.0,151000.0,2510000000.0,李復元,Yes
1907,永豐餘,TSE,09,造紙工業,30.5,16600000000.0,1660000.0,51000000000.0,劉慧瑾,Yes
1909,榮成,TSE,09,造紙工業,15.2,13300000000.0,1328000.0,20100000000.0,鄭瑛彬,Yes
2002,中鋼,TSE,10,鋼鐵工業,24.75,157700000000.0,15730000.0,395700000000.0,翁朝棟,Yes
2002A,中鋼特,TSE,10,鋼鐵工業,43.3,,38300.0,1660000000.0,,No
2006,東和鋼鐵,TSE,10,鋼鐵工業,70.1,7300000000.0,730200.0,50700000000.0,侯傑騰,Yes
2007,燁興,TSE,10,鋼鐵工業,11.45,5310000000.0,530700.0,6210000000.0,吳林茂,Yes
2008,高興昌,TSE,10,鋼鐵工業,24.7,1910000000.0,190900.0,4790000000.0,呂泰榮,Yes
2009,第一銅,TSE,10,鋼鐵工業,48.15,3600000000.0,359600.0,17800000000.0,王宏仁,Yes
2010,春源,TSE,10,鋼鐵工業,21.0,6480000000.0,647700.0,13600000000.0,鄭毅明,Yes
2012,春雨,TSE,10,鋼鐵工業,24.35,3020000000.0,302200.0,7390000000.0,陳其泰,Yes
2013,中鋼構,TSE,10,鋼鐵工業,59.1,2000000000.0,200000.0,11800000000.0,陳瑞騰,Yes
2014,中鴻,TSE,10,鋼鐵工業,22.75,14400000000.0,1436000.0,33000000000.0,曾貴松,Yes
2015,豐興,TSE,10,鋼鐵工業,70.6,5820000000.0,581600.0,41400000000.0,林大鈞,Yes
2017,官田鋼,TSE,10,鋼鐵工業,15.35,4470000000.0,446900.0,6900000000.0,汪振澤,Yes
2020,美亞,TSE,10,鋼鐵工業,41.7,2230000000.0,222500.0,9100000000.0,黃春發,Yes
2022,聚亨,TSE,10,鋼鐵工業,12.25,3370000000.0,337200.0,4130000000.0,黃文松,Yes
2023,燁輝,TSE,10,鋼鐵工業,15.7,19500000000.0,1945000.0,31300000000.0,林義守,Yes
2024,志聯,TSE,10,鋼鐵工業,21.75,975000000.0,97500.0,2140000000.0,潘仲良,Yes
2025,千興,TSE,10,鋼鐵工業,11.25,2810000000.0,281200.0,3190000000.0,葉碩堂,No
2027,大成鋼,TSE,10,鋼鐵工業,37.05,24300000000.0,2434000.0,91200000000.0,謝麗雲,Yes
2028,威致,TSE,10,鋼鐵工業,28.5,3260000000.0,325700.0,9280000000.0,郭素惠,Yes
